age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Probability,name,balance,income,outflow_factor,outflow,Product,Email,Language,customer_since_years,Phone,Email_propensity,Call_propensity,Text_propensity
57,admin.,single,3,0,1,0,0,5,1,5,12,1,1,-1.8,92.893,-46.2,1.244,5099.1,0.1608825657013292,Linda Smith,134920,4283.88,1.6279803188085022,6974.07,L002,linda.smith@yahoo.com,German,30.0,722.768.2399,0.83,0.44,0.22
52,admin.,married,5,0,1,0,0,4,4,2,999,1,0,-1.8,93.075,-47.1,1.435,5099.1,0.1033956601748241,Sarah Johnson,101011,597.47,0.7604349861817636,454.34,CC003,sarah.johnson@gmail.com,German,27.0,+1-781-263-9571,0.58,0.7,0.57
51,technician,married,4,0,0,1,0,6,2,3,999,0,-999,1.4,94.465,-41.8,4.864,5228.1,0.0419247036399091,Anne Arellano,135132,2098.14,0.7836662105035311,1644.24,CC003,anne.arellano@hotmail.com,German,28.0,573.493.9179x24511,0.99,0.79,0.72
49,blue-collar,divorced,1,-999,1,0,1,7,4,3,999,0,-999,1.4,93.918,-42.7,4.958,5228.1,0.0611738294471396,Andre Wilkinson,44046,3029.03,0.5139878208333151,1556.88,L002,andre.wilkinson@hotmail.com,German,28.0,(912)434-2963x96888,0.97,0.69,0.43
39,student,single,-999,0,1,0,1,6,5,3,999,0,-999,-2.9,92.963,-40.8,1.224,5076.2,0.3431206846217226,Leslie Bryant,68135,930.18,0.8266663426673135,768.95,CC003,leslie.bryant@gmail.com,German,20.0,+1-717-449-1860x20587,0.86,0.54,0.42
47,blue-collar,married,1,-999,0,0,1,8,2,2,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0487964916815741,Marc Miller,67521,3517.04,0.3000261056731146,1055.2,L001,marc.miller@yahoo.com,German,27.0,858-324-8343x12034,0.89,0.42,0.38
45,blue-collar,married,1,0,0,0,1,8,3,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0503991978047078,Cheryl Holland,69851,4567.29,0.3,1370.19,CC003,cheryl.holland@yahoo.com,English,23.0,(324)579-1981x52335,0.66,0.67,0.8
46,blue-collar,married,1,-999,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0306265437187472,Rachel Wilson,15056,1284.47,1.0505015288369206,1349.34,L001,rachel.wilson@yahoo.com,German,23.0,(758)201-5306,0.69,0.7,0.38
32,blue-collar,married,1,0,1,0,0,7,5,1,999,0,-999,1.4,93.918,-42.7,4.959,5228.1,0.0373216154833975,Lacey Butler,161097,2083.82,0.9938599709811408,2071.03,CC003,lacey.butler@hotmail.com,German,14.0,(437)523-4608x475,0.54,0.42,0.55
29,admin.,single,5,0,0,0,0,5,4,3,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0432420131164419,Jessica Flores,105774,3952.87,1.099921326451499,4347.85,CC003,jessica.flores@hotmail.com,English,11.0,(240)462-8609x53044,0.68,0.57,0.47
29,services,single,4,0,0,1,0,5,2,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0381886541606111,William Allen,25876,2056.52,0.5160652153256505,1061.3,CC003,william.allen@gmail.com,German,11.0,(207)583-7329,0.57,0.45,0.61
27,student,single,5,0,0,0,1,8,3,1,3,3,1,-1.7,94.027,-38.3,0.9,4991.6,0.7142809829113375,Gloria Wood,80263,3756.62,1.2574567361777893,4723.79,L002,gloria.wood@yahoo.com,German,9.0,+1-977-832-9153x565,0.89,0.43,0.51
30,technician,married,4,0,1,0,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0601486201165151,Anthony Luna,2656,3349.1,0.3,1004.73,L002,anthony.luna@gmail.com,German,12.0,653-364-6634x2240,0.77,0.72,0.49
45,admin.,single,2,-999,1,0,0,6,5,2,999,0,-999,1.4,94.465,-41.8,4.967,5228.1,0.0449351217401998,Brandon Hernandez,119099,1626.32,0.944569486802624,1536.17,L002,brandon.hernandez@yahoo.com,German,24.0,339.730.7406,0.69,0.74,0.25
33,services,married,3,0,1,1,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0337996206931084,Andrew Mueller,134641,1031.25,1.2000696604635976,1237.57,L001,andrew.mueller@yahoo.com,German,15.0,276-597-5924x264,0.63,0.61,0.64
33,admin.,married,5,-999,1,0,1,11,4,2,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0629755452592025,James Cantu,190065,1194.87,0.4100940350247807,490.01,L002,james.cantu@gmail.com,German,15.0,+1-630-293-6900,0.64,0.68,0.61
41,management,single,-999,0,0,0,0,5,5,2,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.0372604228702027,Jeremiah Copeland,97318,1240.12,1.0528488578591018,1305.66,CC003,jeremiah.copeland@yahoo.com,English,22.0,547-373-9658,0.89,0.78,0.57
34,services,married,3,-999,0,1,1,5,2,5,999,0,-999,-1.8,92.893,-46.2,1.291,5099.1,0.0677585804509641,Johnny Buchanan,66682,3841.24,0.5898270176656487,2265.67,CC003,johnny.buchanan@hotmail.com,English,16.0,+1-234-964-3985x690,0.79,0.55,0.69
58,services,married,1,0,0,0,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.955,5228.1,0.0400761890685439,Gary Washington,122273,2265.55,1.587858444601583,3597.37,CC003,gary.washington@gmail.com,German,33.0,001-539-285-4392x8852,0.82,0.57,0.87
34,technician,married,5,0,0,0,1,8,4,8,999,0,-999,1.4,93.444,-36.1,4.962,5228.1,0.0465865460038544,Gwendolyn Vaughn,137408,4307.99,1.0440138949650062,4497.6,L001,gwendolyn.vaughn@hotmail.com,German,16.0,+1-848-311-0058x78154,0.68,0.52,0.21
33,blue-collar,married,2,-999,0,1,1,4,1,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0.0611731904038015,Charles Salinas,27157,592.46,1.4340973948790938,849.65,L002,charles.salinas@yahoo.com,English,15.0,5282906217,0.77,0.48,0.3
36,technician,married,4,0,1,0,1,8,4,2,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,0.2598672689775893,Anne Conner,178621,684.86,1.1169309939749617,764.94,L002,anne.conner@gmail.com,English,18.0,2976171824,0.57,0.72,0.41
63,technician,married,4,0,0,0,1,10,2,1,999,0,-999,-3.4,92.431,-26.9,0.728,5017.5,0.3853445415071024,Marc Mayer,151658,3485.86,1.7162331014175929,5982.55,L001,marc.mayer@hotmail.com,English,32.0,688-923-5708,0.54,0.43,0.63
44,admin.,married,4,0,1,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0332831564459821,William Berry,176849,956.65,0.4833101233338394,462.36,CC003,william.berry@hotmail.com,German,23.0,716.854.0959,0.87,0.4,0.33
48,services,married,3,-999,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.032508189750883,Austin Olsen,107371,2942.38,0.4208468499275856,1238.29,L002,austin.olsen@hotmail.com,German,25.0,+1-342-804-7029x04942,0.85,0.59,0.68
37,self-employed,married,2,0,1,0,1,8,5,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0566774096895651,Ariana Crane,132899,756.8,1.0827833893979677,819.45,L001,ariana.crane@gmail.com,English,19.0,(919)371-8183x4675,0.58,0.79,0.61
43,blue-collar,married,1,0,1,0,0,5,2,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0315991630726261,Jason Miller,105951,1593.03,0.7043829510851455,1122.1,CC003,jason.miller@hotmail.com,German,25.0,001-734-306-9079x7474,0.55,0.46,0.71
31,technician,single,4,0,1,0,1,8,4,3,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0591764881576456,Ashley Rhodes,191688,3564.44,1.5899307869680466,5667.21,L001,ashley.rhodes@hotmail.com,English,13.0,339-938-1329x78253,0.78,0.68,0.2
30,admin.,single,5,0,1,1,1,8,2,1,4,1,1,-2.9,92.201,-31.4,0.883,5076.2,0.6386280302585621,Deborah Lara,179234,2987.07,0.5213316878011244,1557.25,L002,deborah.lara@hotmail.com,English,12.0,350-871-7892x136,0.65,0.41,0.38
49,services,married,3,-999,1,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0325495647019029,Terry Kerr,127027,4048.62,0.503850466141279,2039.9,CC003,terry.kerr@yahoo.com,German,26.0,(212)888-4265x921,0.7,0.65,0.45
36,unemployed,single,5,0,1,0,0,6,3,2,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.045074720093315,Patricia Duncan,139502,4687.7,0.5317077921161049,2492.49,L001,patricia.duncan@yahoo.com,German,18.0,+1-669-996-1001x370,0.67,0.72,0.35
34,self-employed,divorced,5,0,1,0,0,7,1,3,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0388916331458421,Jeremiah Bell,177176,3897.6,0.5314559334976661,2071.4,L001,jeremiah.bell@gmail.com,German,16.0,408.988.4563x9664,0.71,0.48,0.23
40,admin.,married,3,0,0,0,0,5,1,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.03335008746599,Daniel Evans,103045,3041.14,1.0376488787925646,3155.64,L001,daniel.evans@yahoo.com,German,22.0,901.601.1263,0.97,0.64,0.7
53,management,married,5,-999,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0339712725277112,Robert Simpson,13432,4498.01,0.3,1349.4,L002,robert.simpson@hotmail.com,German,27.0,299-951-6343x88338,0.81,0.43,0.58
32,technician,single,5,0,1,1,1,8,1,3,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0527531677840998,James Houston,137604,4674.72,0.6434081206511383,3007.75,CC003,james.houston@yahoo.com,German,14.0,307.785.7797,0.85,0.43,0.32
48,blue-collar,married,4,0,0,0,0,5,1,2,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0304159667807769,Samantha Foster,108294,4613.96,0.8355769971911657,3855.32,L002,samantha.foster@hotmail.com,German,30.0,551-779-7494,0.73,0.57,0.88
51,admin.,married,5,0,0,0,0,5,2,4,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0347658787328182,Carlos Baker,116270,1173.99,0.3,352.2,L001,carlos.baker@gmail.com,English,26.0,+1-579-702-1046x617,0.79,0.52,0.78
42,services,married,5,0,1,0,1,4,1,4,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1202443746012229,Heather Stuart,48922,2144.14,0.3,643.24,CC003,heather.stuart@yahoo.com,German,21.0,808-274-3416x6792,0.61,0.4,0.63
26,admin.,single,3,0,0,0,0,10,5,2,4,1,1,-3.4,92.431,-26.9,0.73,5017.5,0.6294633752064829,Daniel Williams,159967,3244.48,0.7002007084546876,2271.79,L002,daniel.williams@gmail.com,German,8.0,277-316-6108x81454,0.97,0.73,0.86
21,blue-collar,single,1,0,0,0,0,6,5,1,999,0,-999,-2.9,92.963,-40.8,1.268,5076.2,0.2238603462390536,Riley Barrett,75305,859.65,1.0033029790527173,862.49,L001,riley.barrett@yahoo.com,German,3.0,989.647.1927x9895,0.62,0.62,0.22
53,admin.,married,3,0,1,0,1,5,5,1,999,0,-999,-1.8,92.893,-46.2,1.313,5099.1,0.0933155408621015,Joseph Williams,125165,855.74,1.7625033383382236,1508.24,L002,joseph.williams@gmail.com,German,32.0,+1-533-433-1257x3133,0.99,0.6,0.59
31,technician,married,3,0,1,0,1,8,2,2,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0591630956382532,Jeffery Kane,146137,1448.31,0.7866133035991985,1139.26,CC003,jeffery.kane@yahoo.com,English,13.0,(327)895-7037x46415,0.55,0.62,0.73
60,management,married,5,0,1,0,0,5,1,1,999,0,-999,-1.8,92.893,-46.2,1.354,5099.1,0.162290552508026,Hannah Oconnell,88616,2949.33,0.3,884.8,L002,hannah.oconnell@gmail.com,German,31.0,+1-927-613-0401x7861,0.68,0.78,0.6
23,blue-collar,married,4,0,1,0,0,5,2,4,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.032702980266673,Dennis Lee,148987,2668.78,1.2851365520279887,3429.75,L001,dennis.lee@hotmail.com,German,5.0,688-916-3530,0.7,0.73,0.58
30,admin.,married,5,0,0,1,1,8,1,2,999,0,-999,1.4,93.444,-36.1,4.97,5228.1,0.0548401079587675,Barbara Thomas,131621,2261.95,0.4364135100008729,987.15,L002,barbara.thomas@hotmail.com,English,12.0,(915)467-8001x90009,0.94,0.41,0.85
31,blue-collar,married,2,-999,1,0,1,6,1,1,999,0,-999,-2.9,92.963,-40.8,1.266,5076.2,0.2977518775296512,Dylan Brown,91284,1046.13,1.0315724865272125,1079.16,L001,dylan.brown@yahoo.com,German,13.0,267.249.3445,0.64,0.56,0.38
36,blue-collar,married,2,-999,0,1,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0305970062261943,Joel Calhoun,8363,1711.58,0.3,513.47,L001,joel.calhoun@yahoo.com,English,18.0,(868)909-6512x623,0.71,0.77,0.26
30,technician,single,4,0,-999,-999,0,6,4,1,999,0,-999,1.4,94.465,-41.8,4.866,5228.1,0.0442255154464438,Jeffrey Valdez,27831,1872.06,0.7652933466095136,1432.68,L002,jeffrey.valdez@hotmail.com,German,12.0,(486)291-5600x958,0.78,0.46,0.58
25,student,single,3,0,0,1,0,6,3,2,999,0,-999,1.4,94.465,-41.8,4.864,5228.1,0.0569670468495354,Melissa Morris,107072,730.51,0.3,219.15,L002,melissa.morris@gmail.com,German,7.0,+1-741-976-5149,0.89,0.73,0.47
21,admin.,single,5,0,1,0,1,8,1,2,4,1,1,-2.9,92.201,-31.4,0.884,5076.2,0.5359565172507814,Ronald Holt,35595,1443.67,0.3,433.1,L002,ronald.holt@yahoo.com,German,3.0,001-248-521-0018,0.53,0.58,0.8
43,self-employed,divorced,5,0,0,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0346622933838268,Samantha Harris,103196,622.78,1.4051213035207009,875.08,L002,samantha.harris@yahoo.com,German,24.0,001-450-528-5753x68471,0.93,0.45,0.53
48,technician,married,4,0,1,0,1,8,4,2,999,0,-999,1.4,93.444,-36.1,4.968,5228.1,0.0561725655282529,Angela Cooper,173149,3236.15,0.8795468608068564,2846.35,L002,angela.cooper@hotmail.com,German,27.0,637-615-2776,0.89,0.77,0.84
60,blue-collar,married,1,-999,1,0,1,4,1,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1048321182913738,Jessica Harrison,44471,2080.79,1.0348682675828194,2153.34,L002,jessica.harrison@yahoo.com,German,32.0,(280)341-4763,0.54,0.58,0.32
32,admin.,divorced,5,0,0,0,1,8,2,6,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0524206647435835,Patrick Montgomery,154997,4499.95,1.2465513355066753,5609.42,L002,patrick.montgomery@yahoo.com,German,14.0,743.767.1371x284,0.86,0.62,0.48
56,technician,married,4,0,1,0,1,7,1,3,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0603429340921484,Susan Ferrell,181546,990.13,1.386108461524234,1372.43,CC003,susan.ferrell@gmail.com,German,28.0,5897356244,0.55,0.41,0.65
37,entrepreneur,married,1,0,1,0,1,4,5,3,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1334455428019227,Brandon Gibbs,81288,1156.75,1.6062455841304406,1858.02,L001,brandon.gibbs@gmail.com,German,19.0,7209607859,0.63,0.49,0.57
49,admin.,divorced,3,0,0,0,1,7,5,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0646506776296932,Lindsay Peterson,81407,4580.25,0.4302617495397119,1970.71,L001,lindsay.peterson@gmail.com,German,26.0,920-448-9036x87736,0.94,0.49,0.72
47,housemaid,married,1,-999,1,0,0,7,2,2,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.037961860640582,Tammy Dunn,59659,3862.48,0.3,1158.74,L002,tammy.dunn@gmail.com,German,26.0,409-773-0694x0019,0.61,0.46,0.8
37,admin.,married,5,0,0,0,0,9,3,1,999,0,-999,-1.1,94.199,-37.5,0.886,4963.6,0.2301847551968752,James Sanders,164948,2446.19,0.3,733.86,L001,james.sanders@hotmail.com,German,19.0,+1-824-658-7296,0.9,0.54,0.9
36,admin.,married,3,0,0,0,1,8,1,2,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0530575524966765,Mary Bass,196844,2992.88,1.4451107248378126,4325.04,CC003,mary.bass@yahoo.com,German,18.0,001-277-879-1888x14747,0.67,0.53,0.4
30,self-employed,single,5,0,1,0,1,9,2,1,999,0,-999,-3.4,92.379,-29.8,0.788,5017.5,0.4278424217493705,Jonathan Martin,102556,2752.07,0.5525522082490422,1520.66,L002,jonathan.martin@yahoo.com,English,12.0,258-933-8808,0.65,0.73,0.63
35,blue-collar,single,1,-999,0,0,1,7,1,4,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.053516304224639,Colin Wilson,139470,4863.06,0.5347149148329241,2600.35,L002,colin.wilson@gmail.com,English,17.0,866.821.1673x2803,0.79,0.73,0.7
55,technician,married,4,0,1,1,1,7,4,5,999,0,-999,1.4,93.918,-42.7,4.968,5228.1,0.0585881341438101,David Brown,90400,1871.62,0.4760167414156008,890.92,L002,david.brown@yahoo.com,English,34.0,+1-772-976-8890x09515,0.52,0.5,0.67
52,admin.,married,2,0,0,0,1,7,3,2,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0645364353034585,Cathy Bates,41360,4671.78,0.9200534568699662,4298.29,L001,cathy.bates@hotmail.com,English,26.0,2764170780,0.57,0.49,0.3
30,management,single,3,0,0,1,1,11,2,1,999,0,-999,-0.1,93.2,-42.0,4.153,5195.8,0.0730468779146768,Kathy Stevenson,65767,1829.96,1.1614224395971162,2125.36,CC003,kathy.stevenson@gmail.com,English,12.0,+1-907-708-0491x6928,0.74,0.51,0.25
49,technician,married,4,-999,1,0,0,11,1,1,999,0,-999,-0.1,93.2,-42.0,4.191,5195.8,0.0415128624763825,Kevin Butler,107735,4821.87,1.1645026149124116,5615.08,L002,kevin.butler@hotmail.com,German,27.0,929-301-1119x9722,0.81,0.75,0.61
43,services,divorced,-999,-999,1,0,1,7,2,3,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0566911081007177,Keith Sanchez,193407,4819.37,0.3,1445.81,L001,keith.sanchez@hotmail.com,English,24.0,816-410-2289,0.58,0.7,0.54
26,blue-collar,single,4,0,1,0,1,5,3,2,999,0,-999,-1.8,92.893,-46.2,1.281,5099.1,0.102388958220425,Carrie Wilson,52087,4173.71,1.0831226566625836,4520.64,L001,carrie.wilson@hotmail.com,English,8.0,001-286-251-9951,0.68,0.73,0.59
28,admin.,single,5,-999,1,0,1,7,1,3,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0687946101509018,Sarah Hernandez,160901,1152.11,1.7213379286185604,1983.17,L001,sarah.hernandez@gmail.com,German,10.0,972-573-3595x731,0.7,0.79,0.25
51,admin.,divorced,5,0,0,0,1,11,4,1,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0650181879850184,Christopher Johnson,77602,4126.78,0.3760216285543599,1551.76,CC003,christopher.johnson@gmail.com,German,28.0,942-688-2620,0.97,0.48,0.29
30,services,married,3,-999,1,0,1,11,4,1,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0.0492042829678602,John Hart,163807,2865.92,0.953405135752043,2732.38,CC003,john.hart@yahoo.com,German,12.0,433-885-0255x56343,0.9,0.59,0.43
54,admin.,divorced,-999,-999,0,0,0,6,3,2,999,0,-999,1.4,94.465,-41.8,4.864,5228.1,0.0409015479641815,Larry Walker,188327,2298.15,0.3772019136343819,866.87,L002,larry.walker@yahoo.com,German,27.0,5022965624,0.92,0.57,0.56
44,services,married,3,0,0,0,1,10,1,3,999,0,-999,-1.1,94.601,-49.5,1.0,4963.6,0.3701167793383496,Scott Hodge,124755,3194.84,1.403665975993584,4484.49,L002,scott.hodge@hotmail.com,German,22.0,678-813-1353,0.94,0.71,0.28
59,entrepreneur,divorced,3,-999,1,0,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.958,5228.1,0.0435932484954971,Sabrina Moore,104823,2572.53,0.3944886564801289,1014.83,CC003,sabrina.moore@hotmail.com,German,30.0,001-454-283-8653x29153,0.75,0.42,0.69
29,admin.,single,5,0,1,0,0,6,3,2,3,1,1,-1.7,94.055,-39.8,0.715,4991.6,0.5785469318786748,Brian Park,186825,1746.05,0.5134175014165678,896.45,CC003,brian.park@yahoo.com,English,11.0,+1-842-682-9838x323,0.79,0.5,0.37
32,services,married,3,0,0,0,1,5,2,1,999,0,-999,-1.8,92.893,-46.2,1.344,5099.1,0.0907007411877765,Cassandra Gordon,104562,2510.91,1.4204517954000844,3566.63,L002,cassandra.gordon@yahoo.com,German,14.0,001-520-641-0662x090,0.64,0.56,0.68
32,technician,married,4,0,0,0,1,7,3,2,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0645702163081771,Donna Graham,162899,2768.02,0.7096454151968634,1964.31,CC003,donna.graham@gmail.com,English,14.0,001-902-798-0696,0.71,0.66,0.75
29,entrepreneur,single,1,0,0,0,1,11,5,1,999,0,-999,-0.1,93.2,-42.0,4.021,5195.8,0.069195843465092,Lindsay Horton,130155,2856.67,1.1561684104235472,3302.79,L002,lindsay.horton@yahoo.com,German,11.0,919.835.9519x6080,0.86,0.73,0.78
44,admin.,married,3,0,1,0,1,7,1,1,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0606288061322093,Dominique Marshall,102813,3352.54,0.6310339245175857,2115.57,L002,dominique.marshall@gmail.com,German,24.0,2235188688,0.64,0.43,0.65
30,admin.,single,5,0,1,0,1,6,3,2,999,0,-999,-2.9,92.963,-40.8,1.26,5076.2,0.3585399650937104,Norman Henson,112828,924.79,0.8745836740402064,808.81,L001,norman.henson@yahoo.com,English,12.0,848.908.9633x64040,0.85,0.49,0.81
28,technician,married,3,-999,1,0,1,5,5,2,999,0,-999,-1.8,92.893,-46.2,1.313,5099.1,0.097459310100318,Teresa Long,13239,2629.62,1.1230495665686355,2953.19,CC003,teresa.long@gmail.com,German,10.0,+1-846-726-0090x91753,0.53,0.53,0.41
39,technician,married,1,0,1,0,0,5,3,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0353459432721341,Dale Bolton,12453,3843.4,0.7546854619381583,2900.56,CC003,dale.bolton@gmail.com,English,21.0,964.759.7320x007,0.72,0.49,0.54
29,services,married,3,0,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0358526171674573,Leslie Bautista,131142,2883.26,1.6182102195104733,4665.72,L002,leslie.bautista@hotmail.com,German,11.0,579-397-0019,0.94,0.56,0.8
32,self-employed,single,5,0,0,0,1,7,4,2,999,0,-999,-2.9,92.469,-33.6,1.072,5076.2,0.3485328963193302,Joanna Moore,54359,3971.32,0.6249878004696716,2482.03,CC003,joanna.moore@yahoo.com,German,14.0,3894156823,0.87,0.56,0.3
38,admin.,married,5,0,0,0,1,7,5,5,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0591710727809392,Gary Brady,184410,4352.38,0.4667513340406355,2031.48,CC003,gary.brady@hotmail.com,English,20.0,942.533.4146,0.99,0.67,0.69
45,blue-collar,married,5,0,0,0,0,10,2,2,999,0,-999,-3.4,92.431,-26.9,0.728,5017.5,0.3019937625982821,Patrick Cervantes,3209,4284.69,0.3,1285.41,L001,patrick.cervantes@hotmail.com,English,26.0,+1-446-903-0488x3027,0.85,0.63,0.9
33,blue-collar,married,2,0,1,0,1,7,2,5,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0521846214361966,William Lee,135902,759.93,0.6145657272967919,467.03,CC003,william.lee@gmail.com,English,15.0,+1-239-879-1091x77626,0.81,0.62,0.24
57,management,divorced,5,0,0,0,0,5,1,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0319422842055808,Lisa Hughes,31197,963.71,1.208577203759447,1164.72,CC003,lisa.hughes@hotmail.com,German,37.0,217.375.5234,0.98,0.45,0.28
36,technician,married,2,0,0,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0369472874668743,Melvin Garner,44404,2598.87,0.3,779.66,CC003,melvin.garner@yahoo.com,English,18.0,001-200-255-6177,0.76,0.57,0.2
56,retired,married,1,0,0,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0536670245735248,Dwayne Luna,167726,1917.75,0.3,575.32,L001,dwayne.luna@hotmail.com,German,30.0,(458)821-8633,0.81,0.54,0.78
33,technician,married,2,0,0,0,0,6,1,1,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0395449239834073,Amber Casey,138771,4856.45,0.3275808553405808,1590.88,CC003,amber.casey@hotmail.com,German,15.0,449-422-8721,0.92,0.68,0.84
41,admin.,married,3,0,-999,-999,0,6,1,2,999,0,-999,1.4,94.465,-41.8,4.865,5228.1,0.0395363681153582,Anthony Hughes,195110,1744.44,0.6202273451854236,1081.95,CC003,anthony.hughes@gmail.com,German,23.0,+1-573-911-4111x49549,0.77,0.76,0.55
40,services,married,4,0,1,0,1,10,4,1,3,1,1,-3.4,92.431,-26.9,0.74,5017.5,0.6474347136726514,Taylor Hansen,62840,4166.03,0.3,1249.81,CC003,taylor.hansen@hotmail.com,English,22.0,487-789-2513x2835,1.0,0.72,0.23
56,entrepreneur,married,5,0,1,0,0,4,4,1,999,0,-999,-1.8,93.075,-47.1,1.365,5099.1,0.1838779985070678,Peter Fields,176426,3142.8,1.5073369375201628,4737.26,L002,peter.fields@yahoo.com,German,33.0,(991)700-0101x527,0.54,0.62,0.28
30,admin.,married,5,0,1,1,1,5,1,4,999,0,-999,-1.8,92.893,-46.2,1.354,5099.1,0.1868504934681483,Ronald Mcgee,39036,3988.69,1.1319475883262995,4514.99,L002,ronald.mcgee@hotmail.com,German,12.0,+1-433-970-8916x41385,0.8,0.5,0.7
43,management,married,5,0,1,0,0,5,1,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0329278355270395,Jennifer Padilla,155778,3671.21,1.179031554266559,4328.47,L002,jennifer.padilla@hotmail.com,English,23.0,6827809906,0.55,0.48,0.37
36,technician,single,4,0,1,0,1,8,1,1,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0525995548085459,Lauren Griffith,11350,1742.24,0.3,522.67,L001,lauren.griffith@gmail.com,German,18.0,949.233.7791,0.64,0.53,0.42
44,management,single,5,0,1,0,1,11,2,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0.0525823721825431,Peter Kramer,54764,3853.91,1.1018803489965563,4246.55,CC003,peter.kramer@gmail.com,English,22.0,001-981-731-9636,0.77,0.66,0.33
33,technician,single,4,0,-999,-999,1,11,3,1,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.0636403204203555,Sara Wood,131066,2450.42,0.8407779406355667,2060.26,L002,sara.wood@hotmail.com,German,15.0,624.919.6416,0.56,0.72,0.34
55,admin.,married,3,0,1,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0353950740917343,Crystal Aguilar,106012,1213.35,0.8423526096162006,1022.07,L002,crystal.aguilar@yahoo.com,English,36.0,427-443-7649,0.69,0.71,0.79
